orf#	start	end	strand	contig	id	annot	score	evalue	aln_length	interpro_annot	interpro_evalue
31	27177	27905	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_31	""					
32	28214	29710	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_32	""					
33	29759	30568	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_33	""					
34	30572	31060	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_34	""					
35	31062	31484	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_35	""					
36	31481	32176	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_36	""					
37	32169	32504	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_37	""					
38	32526	33578	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_38	""					
39	33583	33945	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_39	""				Helix-hairpin-helix domain	1.8e-11
40	33975	34370	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_40	""					
41	34452	34721	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_41	""					
42	34779	35897	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_42	""				DNA breaking-rejoining enzymes	9.71e-30
43	36433	36660	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_43	""					
44	36678	37739	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_44	""					
45	38246	38668	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_45	""					
46	38681	39340	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_46	""				Ribonuclease H-like	6.79e-12
47	39423	39887	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_47	""				FxLYD domain	8.1e-21
48	40079	40363	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_48	""					
49	40360	40893	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_49	""					
50	40890	41066	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_50	""					
51	41063	41452	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_51	""					
52	41449	41691	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_52	""					
53	41799	42860	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_53	""					
54	42860	43057	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_54	""					
55	43050	43292	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_55	""					
56	43285	43668	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_56	""					
57	43665	44573	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_57	""					
58	44901	45377	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_58	""					
59	45451	45900	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_59	""					
60	45897	46823	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_60	""				P-LOOP CONTAINING NUCLEOSIDE TRIPHOSPHATE HYDROLASE	5.2e-25
61	48556	48882	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_61	""					
62	48875	49087	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_62	""					
63	49113	49313	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_63	""					
64	49303	49572	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_64	""					
65	49573	50115	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_65	""					
66	50118	50576	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_66	""					
67	50573	50860	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_67	""					
68	50861	51211	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_68	""					
69	51212	52120	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_69	""					
70	52121	52882	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_70	""					
71	52883	53278	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_71	""					
72	53275	53595	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_72	""				"""Winged helix"" DNA-binding domain"	3.56e-16
73	53686	54048	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_73	""					
74	54662	55222	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_74	""					
75	55219	55434	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_75	""					
76	55431	56060	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_76	""					
77	56057	56152	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_77	""					
78	56149	56919	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_78	""					
79	56916	57242	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_79	""				"""Winged helix"" DNA-binding domain"	1.38e-09
80	57239	57337	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_80	""					
81	57334	58623	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_81	""					
82	58623	59345	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_82	""					
83	59338	61191	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_83	""				S-adenosyl-L-methionine-dependent methyltransferases	4.15e-58
84	61188	61535	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_84	""					
85	61536	62033	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_85	""					
86	62034	62726	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_86	""					
87	62723	62908	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_87	""					
88	63122	63358	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_88	""				"""Winged helix"" DNA-binding domain"	3.67e-06
89	63385	63579	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_89	""					
90	64167	65420	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_90	""					
91	65785	66105	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_91	""					
92	66243	66398	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_92	""					
93	66499	66849	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_93	""				"""Winged helix"" DNA-binding domain"	4.91e-07
94	67490	67855	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_94	""				CDC6, C terminal winged helix domain	4.5e-16
95	68147	68977	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_95	""					
96	69302	69589	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_96	""				"""Winged helix"" DNA-binding domain"	1.71e-18
97	69665	70159	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_97	""				PIN domain-like	2.98e-06
98	70171	70404	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_98	""					
99	70501	71553	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_99	""				P-loop containing nucleoside triphosphate hydrolases	8.47e-31
100	71750	72247	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_100	""				Archaeal Type IV pilin, N-terminal	7.9e-17
101	72250	72717	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_101	""				Archaeal Type IV pilin, N-terminal	3.5e-16
102	73035	73829	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_102	""					
103	73829	74371	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_103	""				Homing endonuclease associated repeat	3.8e-21
104	74680	75174	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_104	""					
105	75188	75340	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_105	""					
106	75337	75651	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_106	""					
107	75658	76605	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_107	""				Archaeal Type IV pilin, N-terminal	7.4e-07
108	76638	76997	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_108	""				Domain of unknown function (DUF5658)	1.4e-06
109	77125	77517	FALSE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_109	""					
110	77790	78461	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_110	""					
111	78476	82042	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_111	ORF6.faa	855	7.5e-259	252	Concanavalin A-like lectins/glucanases	6.34e-17
112	82039	83517	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_112	""				Peptidase S8/S53 domain	1.5e-34
113	83724	83891	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_113	""					
114	83934	84521	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_114	ORF8.faa	63.3	1.2e-19	164		
115	84681	84959	TRUE	NZ_LWLN01000003.1	NZ_LWLN01000003.1_115	ORF10.faa	59.9	1.6e-18	91		
1	2	688	FALSE	NZ_PSYY01000019.1	NZ_PSYY01000019.1_1	ORF23.faa	254.9	6.3e-79	231		
2	685	1746	FALSE	NZ_PSYY01000019.1	NZ_PSYY01000019.1_2	""					
3	1746	2438	FALSE	NZ_PSYY01000019.1	NZ_PSYY01000019.1_3	ORF21.faa	216.1	2e-67	188		
4	2556	2825	FALSE	NZ_PSYY01000019.1	NZ_PSYY01000019.1_4	""					
5	2822	3058	FALSE	NZ_PSYY01000019.1	NZ_PSYY01000019.1_5	""					
6	3051	3944	FALSE	NZ_PSYY01000019.1	NZ_PSYY01000019.1_6	ORF17.faa	362.1	1.1e-111	284		
7	3938	4219	FALSE	NZ_PSYY01000019.1	NZ_PSYY01000019.1_7	""					
8	4219	4596	FALSE	NZ_PSYY01000019.1	NZ_PSYY01000019.1_8	""					
9	4593	5261	FALSE	NZ_PSYY01000019.1	NZ_PSYY01000019.1_9	""					
10	5747	6343	FALSE	NZ_PSYY01000019.1	NZ_PSYY01000019.1_10	ORF10.faa	109	1.6e-34	187		
13	17401	17886	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_13	""					
14	17887	18477	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_14	""				"""Winged helix"" DNA-binding domain"	5.33e-10
15	18702	19502	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_15	""				Family of unknown function (DUF5821)	9.4e-37
16	19558	19986	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_16	""					
17	20008	21678	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_17	""					
18	21917	23119	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_18	ORF6.faa	119.8	9.5e-37	154	CELL SURFACE PROTEIN	3e-57
19	23776	24489	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_19	""				Nucleic acid-binding proteins	2.74e-16
20	24486	27065	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_20	""				P-loop containing nucleoside triphosphate hydrolases	3.82e-06
21	27005	29035	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_21	ORF24.faa	446.8	7.3e-136	497		
22	29035	30408	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_22	ORF23.faa	406.5	1e-123	424		
23	30405	31493	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_23	""					
24	31493	32212	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_24	ORF21.faa	184.9	1.2e-56	182		
25	32193	32561	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_25	""					
26	32637	32918	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_26	""					
27	32918	33166	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_27	""					
28	33166	34098	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_28	ORF17.faa	293.1	1.9e-89	284		
29	34095	34472	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_29	""					
30	34469	34762	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_30	""					
31	34825	35055	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_31	""					
32	35055	35699	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_32	""					
33	35696	35905	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_33	""					
34	36051	36347	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_34	""					
35	36354	37388	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_35	ORF10.faa	149.9	9.7e-46	310		
36	37817	38101	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_36	""				RelE-like	3.53e-11
37	38094	38375	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_37	""				Ribbon-helix-helix	1.08e-08
38	38554	39210	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_38	""				Putative phosphatase; domain 2	2.3e-37
39	39405	40208	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_39	ORF8.faa	139.6	9.1e-43	255		
40	40208	41836	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_40	""				Peptidase S8/S53 domain	3.2e-55
41	41833	46122	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_41	ORF6.faa	840.4	2.8e-254	1211		
42	46131	46709	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_42	""					
43	47253	47666	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_43	""				Archaeal Type IV pilin, N-terminal	1.2e-24
44	48038	48472	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_44	""				Archaeal Type IV pilin, N-terminal	2.4e-26
45	48542	49378	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_45	""					
46	49590	50624	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_46	""				P-loop containing nucleoside triphosphate hydrolases	1.76e-31
47	50706	51002	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_47	""					
48	51152	51334	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_48	""					
49	51349	51948	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_49	""					
50	52047	52256	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_50	""					
51	52253	52570	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_51	""					
52	52724	53092	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_52	""					
53	53179	53547	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_53	""					
54	53841	54734	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_54	""					
55	54724	54969	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_55	""					
56	54966	55217	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_56	""					
57	55231	55476	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_57	""					
58	55473	55682	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_58	""					
59	55679	56080	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_59	""				"""Winged helix"" DNA-binding domain"	5.35e-15
60	56077	56877	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_60	""					
61	57085	57438	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_61	""				Domain of unknown function (DUF4397)	3.4e-08
62	57629	59371	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_62	""				Peptidase S8/S53 domain	5.9e-68
63	59387	60616	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_63	""				Proline rich extensin signature	4.4e-14
64	60634	65043	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_64	""				Pectin lyase-like	8.03e-19
65	65499	66179	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_65	""					
66	66179	66652	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_66	""					
67	67137	68768	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_67	""				Quinoprotein alcohol dehydrogenase-like	4.32e-22
68	68821	69969	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_68	ORF6.faa	129.7	9.6e-40	284	Quinoprotein alcohol dehydrogenase-like	1.96e-52
69	70319	70672	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_69	""				"""Winged helix"" DNA-binding domain"	1.63e-11
70	70749	70994	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_70	""				Uncharacterised protein family (UPF0175)	1.1e-19
71	71257	71964	TRUE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_71	""					
72	72134	72286	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_72	""					
73	72283	72609	FALSE	NZ_QKNW01000002.1	NZ_QKNW01000002.1_73	""					
23	22033	23583	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_23	""				p-type atpase	0
24	23987	25573	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_24	""				Ribonuclease H-like	9.1e-13
25	25900	26694	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_25	""					
26	27035	27274	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_26	""					
27	27355	28719	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_27	""				TRANSPOSASE	5.7e-79
28	28915	30003	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_28	ORF6.faa	361.1	5.6e-109	350		
29	30000	31661	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_29	""				Peptidase S8/S53 domain	2.7e-47
30	31661	32497	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_30	ORF8.faa	109.4	5.7e-33	255		
31	32638	33399	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_31	""				Vaccinia Virus protein VP39	5.2e-22
32	33615	34640	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_32	ORF10.faa	205.4	5.1e-62	333		
33	34644	34910	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_33	""					
34	35144	35809	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_34	""					
35	35806	36117	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_35	""					
36	36114	36731	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_36	""					
37	36731	37036	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_37	""					
38	37027	37971	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_38	ORF17.faa	364.2	1.7e-110	279		
39	37968	38219	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_39	""					
40	38219	38497	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_40	""					
41	38570	38932	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_41	""					
42	39022	39669	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_42	ORF21.faa	206.6	1.1e-62	188		
43	39669	40709	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_43	""					
44	40706	42133	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_44	ORF23.faa	479.1	3.7e-145	430		
45	42133	44118	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_45	ORF24.faa	521	9.5e-158	499		
46	44143	46572	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_46	""					
47	46572	47522	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_47	""				Nucleic acid-binding proteins	1.2e-30
48	47691	47879	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_48	""					
49	47899	49368	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_49	""					
50	49564	51033	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_50	""				PST FAMILY PREDICTED COLANIC ACID TRANSPORTER	2.3e-47
51	51196	51450	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_51	""					
52	52374	53633	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_52	""				orc1/cdc6 family replication initiation protein	1.3e-111
53	53738	54427	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_53	""				Acyl-CoA N-acyltransferases (Nat)	2.92e-14
54	54428	54655	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_54	""					
55	54977	55429	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_55	""					
56	55422	55841	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_56	""					
57	55828	56085	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_57	""					
58	56126	56350	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_58	""					
59	56952	57128	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_59	""					
60	57121	57702	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_60	""				Family of unknown function (DUF5806)	1.5e-48
61	57692	58312	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_61	""				HNH endonuclease	1.2e-09
62	58612	59913	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_62	""				Intergrase catalytic core	5.8e-11
63	60406	61551	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_63	""				ISH3 family transposase	1.6e-111
64	61577	61903	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_64	""					
65	61875	62360	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_65	""					
66	62362	62883	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_66	""					
67	62990	63466	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_67	""					
68	63467	64405	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_68	""					
69	64406	64657	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_69	""					
70	64785	65033	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_70	""				"""Winged helix"" DNA-binding domain"	7e-11
71	65676	68276	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_71	""				PD-(D/E)XK nuclease superfamily	1.2e-09
72	68273	71209	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_72	""				P-loop containing nucleoside triphosphate hydrolases	1.7e-87
73	71431	71631	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_73	""					
74	72512	72661	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_74	""					
75	73108	73746	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_75	""				AraD/HMP-PK domain-like	1.33e-63
76	73736	75214	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_76	""				FGGY_RhuK	0
77	75242	76015	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_77	""				SDR family oxidoreductase	1.4e-94
78	76152	77303	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_78	""				D-GALACTONATE DEHYDRATASE-RELATED	3.3e-76
79	77355	78386	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_79	""				sorbitol_DH	0
80	78462	79274	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_80	""				HELIX-TURN-HELIX TRANSCRIPTIONAL REGULATOR, ICLR FAMILY	1.9e-37
81	79504	80526	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_81	""				threonine_DH_like	0
82	80575	82014	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_82	""				Periplasmic binding protein-like II	2.01e-55
83	82060	83004	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_83	""				BLR7065 PROTEIN	2.9e-62
84	83004	83888	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_84	""				MALTOSE TRANSPORT SYSTEM PERMEASE-RELATED	9.6e-68
85	83885	83986	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_85	""					
86	83986	85161	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_86	""				MALTODEXTRIN IMPORT ATP-BINDING PROTEIN MSMX	0
87	85173	86438	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_87	""				Six-hairpin glycosidases	2.85e-74
88	86435	87397	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_88	""				MANNONATE DEHYDRATASE	1.4e-69
89	87437	88321	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_89	""				NAD(P)-binding Rossmann-fold domains	3.88e-35
90	88328	89371	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_90	""				Lactonase, 7-bladed beta-propeller	7.4e-87
91	89733	89981	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_91	""					
92	90218	90637	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_92	""				Thioredoxin-like	5.03e-11
93	90773	91690	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_93	""				CBS_like	5.71344e-116
94	91759	92160	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_94	""					
95	92160	92729	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_95	""				PK beta-barrel domain-like	1.88e-24
96	92742	93977	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_96	""				MFS general substrate transporter	2.88e-61
97	94075	94857	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_97	""				PHP domain-like	3.66e-31
98	95471	95749	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_98	""					
99	96027	96431	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_99	""					
100	96503	96805	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_100	""					
101	96900	97820	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_101	""				Vaccinia Virus protein VP39	1.9e-76
102	97898	98347	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_102	""				HUPs	1.9e-20
103	98347	99162	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_103	""				HYPOTHETICAL MEMBRANE PROTEIN, CONSERVED, DUF63 FAMILY	7.9e-33
104	99177	99659	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_104	""				Protein of unknown function (DUF456)	1e-18
105	99733	100314	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_105	""				Uncharacterized protein conserved in archaea (DUF2150)	3.3e-69
106	100467	101324	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_106	""				METAL-DEPENDENT HYDROLASE-RELATED	6.4e-98
107	101454	102308	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_107	""				S-adenosyl-L-methionine-dependent methyltransferases	5.32e-17
108	102305	102709	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_108	""				Tetrahydrobiopterin biosynthesis enzymes-like	8.89e-24
109	102786	103793	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_109	""				2-desacetyl-2-hydroxyethyl_bacteriochlorophyll...	2.31546e-82
110	103793	104557	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_110	""				GCH3	7.8e-89
111	104633	105487	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_111	""				CDP-alcohol phosphatidyltransferase	6.9e-14
112	105484	107514	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_112	""				AKR_AKR1-5-like	4.50983e-92
113	107585	108700	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_113	""				UDP-Glycosyltransferase/glycogen phosphorylase	7.85e-29
114	108726	109094	TRUE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_114	""					
115	109137	109661	FALSE	NZ_RJJW01000001.1	NZ_RJJW01000001.1_115	""					
